Area,Item,Year,Rainfall,Pesticides,Temperature,Rainfall_Category,Temperature_Band,Pesticide_Category,Rainfall_Temp_Index,Pesticide_Efficiency,Log_Pesticides
India,"Rice, paddy",2005,1083.0,35342.0,26.72,Moderate,Warm,High,28937.76,0.8923124805477747,10.472855631914229
Brazil,Sweet potatoes,2012,1761.0,111654.5,19.72,High,Cool,Very High,34726.92,1.0919838252481964,11.62317351713876
Greece,Wheat,2013,652.0,8081.72,19.36,Low,Cool,Medium,12622.72,3.4365906526515824,8.997483728530108
Spain,"Rice, paddy",2009,636.0,35199.0,12.96,Low,Cool,High,8242.560000000001,2.1759375,10.468801361586188
Dominican Republic,Potatoes,1991,1410.0,4971.0,26.57,Moderate,Warm,Medium,37463.7,24.9032582461786,8.511577452630602
Portugal,Potatoes,2013,854.0,10126.8,16.77,Low,Cool,Medium,14321.58,17.99433243152511,9.223039396953592
Burkina Faso,Sorghum,1995,748.0,3.04,28.46,Low,Warm,Low,21288.08,2167.8217821782177,1.3962446919730587
Suriname,Sweet potatoes,2010,2331.0,1286.65,27.7,Very High,Warm,Low,64568.7,147.87947035296858,7.160574130606097
Argentina,Sweet potatoes,1991,591.0,26156.0,17.86,Low,Cool,High,10555.26,5.022135566005276,10.171872120095925
Suriname,Soybeans,2013,2331.0,537.49,27.17,Very High,Warm,Low,63333.270000000004,18.570446990659065,6.288768926321882
India,Cassava,2013,1083.0,45620.0,25.85,Moderate,Warm,High,27995.550000000003,5.050875693211459,10.728123415808568
Kenya,Cassava,2011,630.0,1578.0,16.9,Low,Cool,Low,10647.0,71.12666244458518,7.364547014255642
Romania,"Rice, paddy",2012,637.0,6418.7,12.33,Low,Cool,Medium,7854.21,7.008894496627568,8.767126666620213
France,Sorghum,1998,867.0,107753.0,11.25,Low,Cool,Very High,9753.75,0.5172336989810123,11.587606130246792
India,"Rice, paddy",1997,1083.0,52279.0,24.55,Moderate,Warm,Very High,26587.65,0.5443190512624331,10.864369167738158
Indonesia,Soybeans,2011,2702.0,1597.0,27.24,Very High,Warm,Low,73602.48,8.561326658322903,7.37650812632622
India,Potatoes,2001,1083.0,43720.04,24.5,Moderate,Warm,High,26533.5,4.1999687107168535,10.685584729747715
India,Maize,2001,1083.0,43720.04,26.91,Moderate,Warm,High,29143.53,0.45735417089803904,10.685584729747715
Pakistan,Soybeans,2007,494.0,5935.96,19.5,Very Low,Cool,Medium,9633.0,0.979962809249178,8.688952496838512
Lesotho,Maize,1994,788.0,0.3,14.22,Low,Cool,Low,11205.36,6637.692307692308,0.262364264467491
Qatar,Potatoes,1991,74.0,3.0,26.77,Very Low,Warm,Low,1980.98,25227.25,1.3862943611198906
Albania,Wheat,1991,1485.0,121.0,15.36,Moderate,Cool,Low,22809.6,169.65573770491804,4.804021044733257
Burundi,Cassava,2012,1274.0,98.59,21.44,Moderate,Warm,Low,27314.56,422.6528767948589,4.601061757943548
Australia,Sweet potatoes,1998,534.0,37215.0,13.61,Low,Cool,High,7267.74,6.19158426483233,10.52449405531839
India,Maize,1995,1083.0,61257.0,25.24,Moderate,Warm,Very High,27334.92,0.26030885761859673,11.022849732122834
Brazil,Wheat,1995,1761.0,92967.22,22.07,High,Warm,Very High,38865.270000000004,0.16586313043317383,11.440012993305555
Denmark,Potatoes,2010,703.0,3894.0,7.54,Low,Cold,Medium,5300.62,59.1594351732991,8.267448958304849
South Africa,Soybeans,1997,495.0,21596.0,15.38,Very Low,Cool,High,7613.1,0.6391165439644395,9.980309695137413
Guinea,Cassava,2006,1651.0,376.19,27.2,High,Warm,Low,44907.2,207.91113232058115,5.932749039273199
India,"Rice, paddy",2005,1083.0,35342.0,25.62,Moderate,Warm,High,27746.460000000003,0.8923124805477747,10.472855631914229
Brazil,"Rice, paddy",1997,1761.0,110276.11,21.91,High,Warm,Very High,38583.51,0.24764885478047077,11.610751658773312
Sri Lanka,Potatoes,2000,1712.0,1695.71,26.43,High,Warm,Medium,45248.159999999996,78.34043531304701,7.436446360825361
India,Sweet potatoes,1998,1083.0,49157.0,25.55,Moderate,Warm,Very High,27670.65,1.7679116318808739,10.80279487936987
Ecuador,"Rice, paddy",1994,2274.0,2670.0,21.8,Very High,Warm,Medium,49573.200000000004,13.99663047547735,7.890208213109961
India,Cassava,2001,1083.0,43720.04,25.86,Moderate,Warm,High,28006.38,5.270368682904158,10.685584729747715
Ireland,Wheat,2005,1118.0,2624.89,9.91,Moderate,Cold,Medium,11079.380000000001,32.109875128051826,7.873175165181116
Slovenia,Wheat,2011,1162.0,1121.91,11.02,Moderate,Cool,Low,12805.24,46.10342770124053,7.023678809051352
Guatemala,"Rice, paddy",1992,1996.0,12004.33,19.89,High,Cool,Medium,39700.44,2.1674539558679355,9.393105996823989
India,Maize,2009,1083.0,28707.01,24.87,Moderate,Warm,High,26934.210000000003,0.7049600442524578,10.264931456884861
Mexico,Wheat,1994,758.0,34468.93,22.83,Low,Warm,High,17305.14,1.2484504610250151,10.44784262875747
Zambia,Soybeans,1995,1020.0,716.0,21.86,Moderate,Warm,Low,22297.2,13.610878661087867,6.57507584059962
Brazil,Yams,1995,1761.0,92967.22,27.52,High,Warm,Very High,48462.72,0.9851430951350902,11.440012993305555
India,"Rice, paddy",2006,1083.0,37423.0,26.34,Moderate,Warm,High,28526.22,0.8486265498076101,10.53006748882396
Guatemala,Soybeans,2013,1996.0,20489.4,20.37,High,Warm,High,40658.520000000004,1.236335064225198,9.92771176276031
Bangladesh,Sorghum,2008,2666.0,12936.5,26.0,Very High,Warm,Medium,69316.0,1.6622222222222223,9.467885350007725
Turkey,Maize,1994,593.0,24219.0,11.7,Low,Cool,High,6938.099999999999,1.5764244426094136,10.094934017107084
Sudan,Maize,2013,1712.0,2469.47,26.84,High,Warm,Medium,45950.08,6.475286079167122,7.812163694921242
Brazil,"Rice, paddy",2007,1761.0,111654.5,25.44,High,Warm,Very High,44799.840000000004,0.34266113178482027,11.62317351713876
Morocco,Sweet potatoes,2012,346.0,13697.0,18.2,Very Low,Cool,Medium,6297.2,16.82187180610308,9.52500511575785
Malawi,Potatoes,1993,1181.0,173.19,20.43,Moderate,Warm,Low,24127.829999999998,522.1137837992997,5.160146657489371
Guatemala,Maize,2002,1996.0,10381.71,19.93,High,Cool,Medium,39780.28,1.9897502675120466,9.247897201642761
France,Maize,1991,867.0,103434.0,10.6,Low,Cool,Very High,9190.199999999999,0.7044617392565379,11.546698675077149
Australia,"Rice, paddy",2004,534.0,36276.0,20.42,Low,Warm,High,10904.28,2.2963585743032775,10.49893921062262
Brazil,Potatoes,2007,1761.0,111654.5,27.92,High,Warm,Very High,49167.12,2.0637227901894666,11.62317351713876
Canada,Potatoes,2009,537.0,54529.4,6.28,Low,Cold,Very High,3372.36,2.3372834235582354,10.906513623304903
Mexico,Cassava,1994,758.0,34468.93,21.46,Low,Warm,High,16266.68,2.1833522725459553,10.44784262875747
Japan,Sweet potatoes,2011,1668.0,51796.3,15.62,High,Cool,Very High,26054.16,4.396715658924307,10.855093303336972
Australia,Soybeans,1994,534.0,21057.0,16.43,Low,Cool,High,8773.619999999999,0.9497103238674138,9.955035814416705
Egypt,Maize,2009,51.0,9013.0,21.67,Very Low,Warm,Medium,1105.17,8.673618815176392,9.106534203250593
Brazil,Potatoes,2005,1761.0,111654.5,26.27,High,Warm,Very High,46261.47,1.971197119711971,11.62317351713876
Brazil,"Rice, paddy",2012,1761.0,111654.5,22.16,High,Warm,Very High,39023.76,0.42863987891326444,11.62317351713876
Australia,Sorghum,2011,534.0,47632.99,19.88,Low,Cool,Very High,10615.92,0.6415166984751856,10.771301861019065
Brazil,Soybeans,1999,1761.0,111654.5,26.66,High,Warm,Very High,46948.26,0.2124749788411677,11.62317351713876
Kazakhstan,Sorghum,1993,250.0,17182.0,2.3599999999999977,Very Low,Cold,High,589.9999999999994,0.7274631903625677,9.751675801946746
Ukraine,Potatoes,2006,565.0,28832.6,7.88,Low,Cold,High,4452.2,4.6195757727096165,10.269296652764007
Argentina,Wheat,1996,591.0,54595.0,17.97,Low,Cool,Very High,10620.269999999999,0.3543116711847022,10.907715898976086
New Zealand,Sweet potatoes,1993,1732.0,3489.0,12.35,High,Cool,Medium,21390.2,66.02464183381089,8.157657015196472
Pakistan,Maize,1993,494.0,4945.0,26.51,Very Low,Warm,Medium,13095.94,2.827133036797412,8.506334448081361
Thailand,Sorghum,2010,1622.0,68986.0,28.54,High,Warm,Very High,46291.88,0.27795091828895296,11.141673360031692
India,Sweet potatoes,2011,1083.0,55540.0,27.29,Moderate,Warm,Very High,29555.07,1.664644136763832,10.924876765740112
Portugal,"Rice, paddy",2007,854.0,16682.39,16.11,Low,Cool,High,13757.939999999999,3.480227939285721,9.722168892672885
El Salvador,Maize,1992,1784.0,3940.77,26.22,High,Warm,Medium,46776.479999999996,5.5784584082785145,8.27938513999322
Central African Republic,"Rice, paddy",2011,1342.0,22.87,25.23,Moderate,Warm,Low,33858.66,670.2974444909928,3.1726224403507386
Uruguay,Soybeans,2000,1300.0,3650.08,16.95,Moderate,Cool,Medium,22035.0,2.0925315249186545,8.202778293220561
Estonia,Potatoes,2012,626.0,553.0,5.57,Low,Cold,Low,3486.82,328.83574007220216,6.317164686747284
Mali,Cassava,1991,282.0,54.63,27.58,Very Low,Warm,Low,7777.5599999999995,1309.706992629876,4.018722624087202
Canada,Maize,1994,537.0,29206.0,8.11,Low,Cold,High,4355.07,2.5250111274694422,10.282163685554078
Turkey,Maize,1999,593.0,33089.0,18.74,Low,Cool,High,11112.82,1.341069809610154,10.406986400915658
Brazil,Cassava,2001,1761.0,111654.5,19.73,High,Cool,Very High,34744.53,1.2128197894416308,11.62317351713876
Estonia,Potatoes,2008,626.0,551.0,7.39,Low,Cold,Low,4626.139999999999,257.7409420289855,6.313548046277095
India,Potatoes,2004,1083.0,35113.0,26.63,Moderate,Warm,High,28840.289999999997,5.356581420516034,10.466355190329153
Indonesia,Soybeans,1991,2702.0,3259.0,26.61,Very High,Warm,Medium,71900.22,3.4874233128834358,8.089482474360754
Haiti,Maize,2005,1440.0,27.85,27.35,Moderate,Warm,Low,39384.0,270.43327556325823,3.3621099929541085
Uruguay,Wheat,1998,1300.0,4239.03,16.77,Moderate,Cool,Medium,21801.0,6.822829083756483,8.352325623672671
Indonesia,Maize,2009,2702.0,1597.0,27.31,Very High,Warm,Low,73791.62,26.515644555694617,7.37650812632622
Iraq,Wheat,2002,216.0,878.68,20.1,Very Low,Warm,Low,4341.6,17.850809385230995,6.7795582049768806
Indonesia,Sweet potatoes,1997,2702.0,1597.0,25.52,Very High,Warm,Low,68955.04,59.15644555694618,7.37650812632622
Turkey,Sorghum,2006,593.0,27421.0,11.96,Low,Cool,High,7092.280000000001,0.9489825687404274,10.2191008899166
Peru,Potatoes,1999,1738.0,4029.0,16.65,High,Cool,Medium,28937.699999999997,27.918858560794046,8.301521654940728
Burkina Faso,Soybeans,1996,748.0,39.16,28.74,Low,Warm,Low,21497.52,266.68326693227095,3.6928714753834737
India,Sweet potatoes,1990,1083.0,75000.0,24.37,Moderate,Warm,Very High,26392.710000000003,1.0621591712110505,11.225256725762893
Mauritania,Potatoes,2002,92.0,3.2,27.84,Very Low,Warm,Low,2561.28,12210.0,1.4350845252893227
United Kingdom,Wheat,2000,1220.0,33031.28,9.97,Moderate,Cold,High,12163.400000000001,2.4241438980294427,10.405240544158723
Uganda,Cassava,1998,1180.0,88.0,23.97,Moderate,Warm,Low,28284.6,1011.2359550561798,4.48863636973214
Ukraine,Maize,2004,565.0,15344.4,8.32,Low,Cold,Medium,4700.8,2.512674808085811,9.638571033836936
Japan,Wheat,2007,1668.0,61164.07,16.03,High,Cool,Very High,26738.04,0.7095553066480591,11.021331553925714
South Africa,Maize,1999,495.0,26098.8,21.64,Very Low,Warm,High,10711.800000000001,0.8534165012758719,10.169682930446177
South Africa,Maize,1991,495.0,16582.0,21.06,Very Low,Warm,High,10424.699999999999,1.3612132907194114,9.716133353214099
Japan,Yams,2009,1668.0,60970.8,13.55,High,Cool,Very High,22601.4,3.469128351139379,11.018166741182165
Canada,Soybeans,1999,537.0,44293.0,6.71,Low,Cold,High,3603.27,0.6253217140018964,10.698604506679791
Italy,Sweet potatoes,2004,832.0,83810.0,7.74,Low,Cold,Very High,6439.68,1.9078641228478361,11.336319542772157
Japan,Potatoes,2009,1668.0,60970.8,13.55,High,Cool,Very High,22601.4,3.779222525823413,11.018166741182165
Mexico,Soybeans,1990,758.0,34468.93,16.0,Low,Cool,High,12128.0,0.5844224226739073,10.44784262875747
India,Soybeans,2007,1083.0,27422.77,26.27,Moderate,Warm,High,28450.41,0.4503757142070547,10.219165434547868
Zambia,Maize,1994,1020.0,1080.0,21.2,Moderate,Warm,Low,21624.0,13.899167437557816,6.985641817639208
Indonesia,Soybeans,1999,2702.0,1597.0,27.32,Very High,Warm,Low,73818.64,7.517521902377973,7.37650812632622
Egypt,Sweet potatoes,1990,51.0,13214.0,20.73,Very Low,Warm,Medium,1057.23,17.43670071888006,9.48910782703839
Spain,Sorghum,2002,636.0,40727.0,17.16,Low,Cool,High,10913.76,0.9322824592417992,10.614671095582173
India,"Rice, paddy",1990,1083.0,75000.0,25.44,Moderate,Warm,Very High,27551.52,0.348328688950814,11.225256725762893
Guinea,"Rice, paddy",2004,1651.0,327.49,27.56,High,Warm,Low,45501.56,53.210143383360226,5.794506396061012
Haiti,Sweet potatoes,2009,1440.0,27.85,27.35,Moderate,Warm,Low,39384.0,1360.7625649913343,3.3621099929541085
India,Cassava,1992,1083.0,70791.0,25.91,Moderate,Warm,Very High,28060.53,3.254972313255735,11.167501278947187
Sri Lanka,Sorghum,2008,1712.0,1152.39,26.42,High,Warm,Low,45231.04,10.710167419519848,7.050460711124654
Burkina Faso,"Rice, paddy",2000,748.0,75.44,28.6,Low,Warm,Low,21392.8,335.8843537414966,4.336506119372072
Mali,Yams,2012,282.0,1.52,27.39,Very Low,Warm,Low,7723.9800000000005,84045.23809523809,0.9242589015233319
India,Maize,1997,1083.0,52279.0,25.46,Moderate,Warm,Very High,27573.18,0.3272953328232594,10.864369167738158
Azerbaijan,Maize,2011,447.0,461.84,11.79,Very Low,Cool,Low,5270.129999999999,98.21968714890676,6.137381422008136
India,Maize,2009,1083.0,28707.01,27.15,Moderate,Warm,High,29403.449999999997,0.7049600442524578,10.264931456884861
Chile,Sweet potatoes,1993,1522.0,15373.0,13.26,High,Cool,Medium,20181.72,3.9372967347469756,9.640433049909078
South Africa,Wheat,2012,495.0,26857.0,21.24,Very Low,Warm,High,10513.8,1.3953384466453198,10.198319007141121
Colombia,Cassava,2010,3240.0,48618.46,22.68,Very High,Warm,Very High,73483.2,2.182130365084269,10.791779141267918
India,Wheat,2005,1083.0,35342.0,25.77,Moderate,Warm,High,27908.91,0.7361005008063831,10.472855631914229
Indonesia,Cassava,1998,2702.0,1597.0,27.58,Very High,Warm,Low,74521.15999999999,76.29849812265331,7.37650812632622
Egypt,Potatoes,1996,51.0,4499.0,20.85,Very Low,Warm,Medium,1063.3500000000001,44.89955555555556,8.411832675758411
Guatemala,Wheat,2013,1996.0,20489.4,20.37,High,Warm,High,40658.520000000004,0.9877796431499628,9.92771176276031
Brazil,Sorghum,2000,1761.0,111654.5,25.35,High,Warm,Very High,44641.350000000006,0.13445822194159715,11.62317351713876
Dominican Republic,Maize,1993,1410.0,4971.0,26.41,Moderate,Warm,Medium,37238.1,2.836886564762671,8.511577452630602
Dominican Republic,Potatoes,1997,1410.0,3846.0,27.18,Moderate,Warm,Medium,38323.8,23.946711723420847,8.255048902752295
Suriname,"Rice, paddy",2008,2331.0,2108.66,27.22,Very High,Warm,Medium,63449.82,19.85722817894827,7.654282076045321
Romania,Potatoes,1994,637.0,21811.0,12.7,Low,Cool,High,8089.9,5.43393544837704,9.990215556045952
Japan,"Rice, paddy",2004,1668.0,64688.88,16.19,High,Cool,Very High,27004.920000000002,0.9916543360414334,11.077360054035537
India,Sorghum,2008,1083.0,14485.33,27.45,Moderate,Warm,Medium,29728.35,0.7047333589666948,9.580960725111565
Algeria,"Rice, paddy",1995,89.0,2697.09,17.36,Very Low,Cool,Medium,1545.04,7.263656883202561,7.900299394254329
Kenya,Sweet potatoes,2010,630.0,1578.0,16.82,Low,Cool,Low,10596.6,63.165927802406586,7.364547014255642
Canada,Maize,2006,537.0,36572.75,6.95,Low,Cold,High,3732.15,2.316880276154346,10.507086048954335
Australia,Potatoes,2000,534.0,33475.0,17.57,Low,Cool,High,9382.380000000001,6.883319392997969,10.418584043152764
Belarus,Maize,2013,618.0,9163.51,7.83,Low,Cold,Medium,4838.94,6.0729924458590805,9.12309369457831
Morocco,Sorghum,2010,346.0,13697.0,18.87,Very Low,Cool,Medium,6529.02,0.4841582712804789,9.52500511575785
Germany,Maize,2002,700.0,34431.72,6.26,Low,Cold,High,4382.0,2.722846176543706,10.446762554083499
Pakistan,Maize,2012,494.0,990.09,18.74,Very Low,Cool,Low,9257.56,40.18807575497684,6.898805347562547
Australia,Maize,2000,534.0,33475.0,19.89,Low,Cool,High,10621.26,1.47448918628271,10.418584043152764
Guinea,Sweet potatoes,2002,1651.0,278.77,27.53,High,Warm,Low,45452.03,132.973513957894,5.633967837040506
Ecuador,Potatoes,1993,2274.0,1844.0,22.15,Very High,Warm,Medium,50369.1,40.484552845528455,7.520234556474628
Canada,Maize,1997,537.0,38258.2,4.54,Low,Cold,High,2437.98,1.79569881231181,10.55213933320951
India,"Rice, paddy",1995,1083.0,61257.0,26.62,Moderate,Warm,Very High,28829.460000000003,0.44030167488328054,11.022849732122834
Pakistan,Potatoes,2005,494.0,7914.31,22.8,Very Low,Warm,Medium,11263.2,22.841177414403226,8.97655413768838
Australia,Wheat,1995,534.0,25598.0,18.88,Low,Cool,High,10081.92,0.6992070002734482,10.150308567204695
Colombia,Plantains and others,2008,3240.0,48538.97,22.07,Very High,Warm,Very High,71506.8,1.6813154190247748,10.79014286123343
Japan,"Rice, paddy",2002,1668.0,70262.54,16.09,High,Cool,Very High,26838.12,0.9368016470562116,11.160008308837506
Angola,Cassava,2001,1010.0,40.0,24.43,Moderate,Warm,Low,24674.3,2294.439024390244,3.713572066704308
Jamaica,Cassava,2000,2051.0,909.71,26.96,Very High,Warm,Low,55294.96,198.79873944504837,6.814224515077888
Australia,Sweet potatoes,1993,534.0,23899.0,18.03,Low,Cool,High,9628.02,5.552384937238494,10.081633737919603
Kenya,Wheat,1992,630.0,3469.0,16.34,Low,Cool,Medium,10294.2,5.578962536023055,8.151909872940905
Pakistan,Maize,1996,494.0,11955.0,26.5,Very Low,Warm,Medium,13091.0,1.3285379725660755,9.388988523403828
Azerbaijan,"Rice, paddy",2005,447.0,148.68,12.88,Very Low,Cool,Low,5757.360000000001,239.8650454302512,5.0084996819658345
Zambia,"Rice, paddy",1994,1020.0,1080.0,21.2,Moderate,Warm,Low,21624.0,8.195189639222942,6.985641817639208
Mexico,Wheat,1991,758.0,34468.93,16.13,Low,Cool,High,12226.539999999999,1.197333443961157,10.44784262875747
Argentina,Maize,2006,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,0.8961166557770454,11.09548574653699
Mexico,Sweet potatoes,2004,758.0,26433.14,16.2,Low,Cool,High,12279.6,8.26949543280016,10.182411635513155
Australia,Potatoes,2013,534.0,45177.18,19.98,Low,Cool,High,10669.32,5.100382529796463,10.7183695058994
Mexico,Cassava,1994,758.0,34468.93,19.73,Low,Cool,High,14955.34,2.1833522725459553,10.44784262875747
Mexico,Soybeans,2009,758.0,61690.08,19.81,Low,Cool,Very High,15015.98,0.3027179942383891,11.029894628939726
Iraq,Potatoes,1990,216.0,692.0,19.76,Very Low,Cool,Low,4268.160000000001,240.52092352092353,6.541029999189903
Hungary,Wheat,1998,589.0,5280.0,10.35,Low,Cool,Medium,6096.15,7.83753077068737,8.571870752706934
Brazil,Sorghum,2005,1761.0,111654.5,28.17,High,Warm,Very High,49607.37,0.17281728172817282,11.62317351713876
Japan,Soybeans,2009,1668.0,60970.8,16.02,High,Cool,Very High,26721.36,0.2593330031260353,11.018166741182165
Colombia,Maize,1999,3240.0,66088.0,21.83,Very High,Warm,Very High,70729.2,0.2717698860627336,11.098757597467895
Zimbabwe,Sorghum,2009,657.0,3269.99,20.52,Low,Warm,Medium,13481.64,0.9874686257065904,8.09284797036465
Slovenia,Maize,2010,1162.0,1134.37,10.0,Moderate,Cold,Low,11620.0,75.21248579758141,7.034713867981347
Brazil,Sweet potatoes,1999,1761.0,111654.5,21.59,High,Warm,Very High,38019.99,0.9803637080125923,11.62317351713876
Netherlands,Maize,2006,778.0,10461.35,10.97,Low,Cool,Medium,8534.66,8.748416942656286,9.255538377777393
Haiti,Sorghum,2001,1440.0,27.85,27.21,Moderate,Warm,Low,39182.4,216.63778162911612,3.3621099929541085
Colombia,Plantains and others,1998,3240.0,60687.0,27.67,Very High,Warm,Very High,89650.8,1.1098404956498813,11.01350126392868
Spain,Sweet potatoes,2013,636.0,54197.0,12.68,Low,Cool,Very High,8064.48,2.9875456658917305,10.9003992863779
Malawi,Soybeans,2010,1181.0,584.12,21.34,Moderate,Warm,Low,25202.54,16.675211922340715,6.371816954401071
India,Maize,1994,1083.0,61357.0,25.71,Moderate,Warm,Very High,27843.93,0.23599204667687995,11.024480840985804
Spain,Maize,1995,636.0,27852.0,17.33,Low,Cool,High,11021.88,2.6014791943417226,10.234695959482242
Sri Lanka,Maize,2000,1712.0,1695.71,26.43,High,Warm,Medium,45248.159999999996,6.387656110944121,7.436446360825361
Indonesia,Cassava,2010,2702.0,1597.0,25.57,Very High,Warm,Low,69090.14,126.5168961201502,7.37650812632622
Turkey,Soybeans,1994,593.0,24219.0,12.83,Low,Cool,High,7608.19,0.9966143682906689,10.094934017107084
Japan,Soybeans,2011,1668.0,51796.3,15.43,High,Cool,Very High,25737.239999999998,0.3090122458120404,10.855093303336972
Colombia,Cassava,2009,3240.0,51435.13,22.87,Very High,Warm,Very High,74098.8,2.07828621632304,10.848096122799843
